DateKey,InvoiceDate,Day,Month,Year,Quarter
1509,2010-12-22 11:07:00,22,12,2010,4
1510,2010-12-22 11:11:00,22,12,2010,4
1511,2010-12-22 12:39:00,22,12,2010,4
1512,2010-12-22 12:43:00,22,12,2010,4
1513,2010-12-22 12:44:00,22,12,2010,4
1514,2010-12-22 12:47:00,22,12,2010,4
1515,2010-12-22 13:13:00,22,12,2010,4
1516,2010-12-22 13:17:00,22,12,2010,4
1517,2010-12-22 13:20:00,22,12,2010,4
1518,2010-12-22 13:39:00,22,12,2010,4
1519,2010-12-22 13:46:00,22,12,2010,4
1520,2010-12-22 13:48:00,22,12,2010,4
1521,2010-12-22 13:59:00,22,12,2010,4
1522,2010-12-22 14:28:00,22,12,2010,4
1523,2010-12-22 15:13:00,22,12,2010,4
1524,2010-12-22 16:19:00,22,12,2010,4
1525,2010-12-22 16:23:00,22,12,2010,4
1526,2010-12-23 09:55:00,23,12,2010,4
1527,2010-12-23 09:59:00,23,12,2010,4
1528,2010-12-23 10:20:00,23,12,2010,4
1529,2010-12-23 10:38:00,23,12,2010,4
1530,2010-12-23 11:06:00,23,12,2010,4
1531,2010-12-23 11:09:00,23,12,2010,4
1532,2010-12-23 11:24:00,23,12,2010,4
1533,2010-12-23 11:36:00,23,12,2010,4
1534,2010-12-23 11:38:00,23,12,2010,4
1535,2010-12-23 11:40:00,23,12,2010,4
1536,2010-12-23 11:46:00,23,12,2010,4
1537,2010-12-23 11:47:00,23,12,2010,4
1538,2010-12-23 11:49:00,23,12,2010,4
1539,2010-12-23 11:50:00,23,12,2010,4
1540,2010-12-23 12:03:00,23,12,2010,4
1541,2010-12-23 12:04:00,23,12,2010,4
1542,2010-12-23 12:55:00,23,12,2010,4
1543,2010-12-23 12:58:00,23,12,2010,4
1544,2010-12-23 14:06:00,23,12,2010,4
1545,2010-12-23 14:35:00,23,12,2010,4
1546,2010-12-23 14:40:00,23,12,2010,4
1547,2010-12-23 14:49:00,23,12,2010,4
1548,2010-12-23 14:58:00,23,12,2010,4
1549,2010-12-23 15:16:00,23,12,2010,4
1550,2010-12-23 15:32:00,23,12,2010,4
1551,2010-12-23 16:06:00,23,12,2010,4
1552,2011-01-04 10:00:00,4,1,2011,1
1553,2011-01-04 10:22:00,4,1,2011,1
1554,2011-01-04 10:23:00,4,1,2011,1
1555,2011-01-04 10:37:00,4,1,2011,1
1556,2011-01-04 10:38:00,4,1,2011,1
1557,2011-01-04 10:48:00,4,1,2011,1
1558,2011-01-04 11:08:00,4,1,2011,1
1559,2011-01-04 11:30:00,4,1,2011,1
1560,2011-01-04 11:34:00,4,1,2011,1
1561,2011-01-04 11:40:00,4,1,2011,1
1562,2011-01-04 11:42:00,4,1,2011,1
1563,2011-01-04 11:48:00,4,1,2011,1
1564,2011-01-04 12:18:00,4,1,2011,1
1565,2011-01-04 12:45:00,4,1,2011,1
1566,2011-01-04 12:51:00,4,1,2011,1
1567,2011-01-04 12:57:00,4,1,2011,1
1568,2011-01-04 12:58:00,4,1,2011,1
1569,2011-01-04 13:03:00,4,1,2011,1
1570,2011-01-04 13:22:00,4,1,2011,1
1571,2011-01-04 13:30:00,4,1,2011,1
1572,2011-01-04 13:38:00,4,1,2011,1
1573,2011-01-04 13:47:00,4,1,2011,1
1574,2011-01-04 13:50:00,4,1,2011,1
1575,2011-01-04 14:12:00,4,1,2011,1
1576,2011-01-04 14:20:00,4,1,2011,1
1577,2011-01-04 14:21:00,4,1,2011,1
1578,2011-01-04 14:29:00,4,1,2011,1
1579,2011-01-04 14:33:00,4,1,2011,1
1580,2011-01-04 14:40:00,4,1,2011,1
1581,2011-01-04 14:47:00,4,1,2011,1
1582,2011-01-04 15:24:00,4,1,2011,1
1583,2011-01-04 15:33:00,4,1,2011,1
1584,2011-01-04 15:40:00,4,1,2011,1
1585,2011-01-04 15:43:00,4,1,2011,1
1586,2011-01-04 15:46:00,4,1,2011,1
1587,2011-01-04 15:50:00,4,1,2011,1
1588,2011-01-04 16:41:00,4,1,2011,1
1589,2011-01-04 17:12:00,4,1,2011,1
1590,2011-01-04 17:14:00,4,1,2011,1
1591,2011-01-05 09:11:00,5,1,2011,1
1592,2011-01-05 09:44:00,5,1,2011,1
1593,2011-01-05 09:51:00,5,1,2011,1
1594,2011-01-05 10:08:00,5,1,2011,1
1595,2011-01-05 10:35:00,5,1,2011,1
1596,2011-01-05 10:39:00,5,1,2011,1
1597,2011-01-05 10:45:00,5,1,2011,1
1598,2011-01-05 10:46:00,5,1,2011,1
1599,2011-01-05 10:50:00,5,1,2011,1
1600,2011-01-05 10:51:00,5,1,2011,1
1601,2011-01-05 10:58:00,5,1,2011,1
1602,2011-01-05 11:00:00,5,1,2011,1
1603,2011-01-05 11:13:00,5,1,2011,1
1604,2011-01-05 11:21:00,5,1,2011,1
1605,2011-01-05 11:25:00,5,1,2011,1
1606,2011-01-05 11:36:00,5,1,2011,1
1607,2011-01-05 11:41:00,5,1,2011,1
1608,2011-01-05 11:42:00,5,1,2011,1
1609,2011-01-05 11:47:00,5,1,2011,1
1610,2011-01-05 11:50:00,5,1,2011,1
1611,2011-01-05 11:52:00,5,1,2011,1
1612,2011-01-05 12:02:00,5,1,2011,1
1613,2011-01-05 12:05:00,5,1,2011,1
1614,2011-01-05 12:09:00,5,1,2011,1
1615,2011-01-05 12:13:00,5,1,2011,1
1616,2011-01-05 12:15:00,5,1,2011,1
1617,2011-01-05 12:20:00,5,1,2011,1
1618,2011-01-05 12:21:00,5,1,2011,1
1619,2011-01-05 12:26:00,5,1,2011,1
1620,2011-01-05 12:29:00,5,1,2011,1
1621,2011-01-05 12:32:00,5,1,2011,1
1622,2011-01-05 12:35:00,5,1,2011,1
1623,2011-01-05 12:37:00,5,1,2011,1
1624,2011-01-05 12:40:00,5,1,2011,1
1625,2011-01-05 12:42:00,5,1,2011,1
1626,2011-01-05 12:54:00,5,1,2011,1
1627,2011-01-05 13:05:00,5,1,2011,1
1628,2011-01-05 13:09:00,5,1,2011,1
1629,2011-01-05 13:29:00,5,1,2011,1
1630,2011-01-05 13:37:00,5,1,2011,1
1631,2011-01-05 13:40:00,5,1,2011,1
1632,2011-01-05 13:41:00,5,1,2011,1
1633,2011-01-05 13:53:00,5,1,2011,1
1634,2011-01-05 13:57:00,5,1,2011,1
1635,2011-01-05 14:48:00,5,1,2011,1
1636,2011-01-05 15:09:00,5,1,2011,1
1637,2011-01-05 15:30:00,5,1,2011,1
1638,2011-01-05 15:32:00,5,1,2011,1
1639,2011-01-05 15:40:00,5,1,2011,1
1640,2011-01-05 15:42:00,5,1,2011,1
1641,2011-01-05 15:43:00,5,1,2011,1
1642,2011-01-05 15:56:00,5,1,2011,1
1643,2011-01-05 15:57:00,5,1,2011,1
1644,2011-01-05 16:00:00,5,1,2011,1
1645,2011-01-05 16:02:00,5,1,2011,1
1646,2011-01-05 16:06:00,5,1,2011,1
1647,2011-01-05 16:28:00,5,1,2011,1
1648,2011-01-05 17:33:00,5,1,2011,1
1649,2011-01-06 08:52:00,6,1,2011,1
1650,2011-01-06 09:00:00,6,1,2011,1
1651,2011-01-06 09:40:00,6,1,2011,1
1652,2011-01-06 09:57:00,6,1,2011,1
1653,2011-01-06 10:01:00,6,1,2011,1
1654,2011-01-06 10:03:00,6,1,2011,1
1655,2011-01-06 10:20:00,6,1,2011,1
1656,2011-01-06 10:46:00,6,1,2011,1
1657,2011-01-06 11:12:00,6,1,2011,1
1658,2011-01-06 11:25:00,6,1,2011,1
1659,2011-01-06 11:39:00,6,1,2011,1
1660,2011-01-06 11:40:00,6,1,2011,1
1661,2011-01-06 11:51:00,6,1,2011,1
1662,2011-01-06 11:57:00,6,1,2011,1
1663,2011-01-06 11:59:00,6,1,2011,1
1664,2011-01-06 12:11:00,6,1,2011,1
1665,2011-01-06 12:16:00,6,1,2011,1
1666,2011-01-06 12:18:00,6,1,2011,1
1667,2011-01-06 12:31:00,6,1,2011,1
1668,2011-01-06 12:32:00,6,1,2011,1
1669,2011-01-06 12:37:00,6,1,2011,1
1670,2011-01-06 12:45:00,6,1,2011,1
1671,2011-01-06 12:58:00,6,1,2011,1
1672,2011-01-06 13:00:00,6,1,2011,1
1673,2011-01-06 13:19:00,6,1,2011,1
1674,2011-01-06 13:41:00,6,1,2011,1
1675,2011-01-06 13:56:00,6,1,2011,1
1676,2011-01-06 14:07:00,6,1,2011,1
1677,2011-01-06 14:14:00,6,1,2011,1
1678,2011-01-06 14:26:00,6,1,2011,1
1679,2011-01-06 14:53:00,6,1,2011,1
1680,2011-01-06 14:58:00,6,1,2011,1
1681,2011-01-06 15:14:00,6,1,2011,1
1682,2011-01-06 15:25:00,6,1,2011,1
1683,2011-01-06 15:29:00,6,1,2011,1
1684,2011-01-06 15:35:00,6,1,2011,1
1685,2011-01-06 15:41:00,6,1,2011,1
1686,2011-01-06 15:42:00,6,1,2011,1
1687,2011-01-06 15:54:00,6,1,2011,1
1688,2011-01-06 16:03:00,6,1,2011,1
1689,2011-01-06 16:12:00,6,1,2011,1
1690,2011-01-06 16:14:00,6,1,2011,1
1691,2011-01-06 16:17:00,6,1,2011,1
1692,2011-01-06 16:25:00,6,1,2011,1
1693,2011-01-06 16:35:00,6,1,2011,1
1694,2011-01-06 16:41:00,6,1,2011,1
1695,2011-01-06 17:10:00,6,1,2011,1
1696,2011-01-06 17:19:00,6,1,2011,1
1697,2011-01-06 17:27:00,6,1,2011,1
1698,2011-01-06 17:31:00,6,1,2011,1
1699,2011-01-06 17:32:00,6,1,2011,1
1700,2011-01-06 17:34:00,6,1,2011,1
1701,2011-01-06 17:36:00,6,1,2011,1
1702,2011-01-06 17:37:00,6,1,2011,1
1703,2011-01-06 17:38:00,6,1,2011,1
1704,2011-01-06 17:47:00,6,1,2011,1
1705,2011-01-06 17:48:00,6,1,2011,1
1706,2011-01-06 17:52:00,6,1,2011,1
1707,2011-01-06 17:57:00,6,1,2011,1
1708,2011-01-06 17:58:00,6,1,2011,1
1709,2011-01-06 17:59:00,6,1,2011,1
1710,2011-01-06 18:00:00,6,1,2011,1
1711,2011-01-06 18:01:00,6,1,2011,1
1712,2011-01-06 18:02:00,6,1,2011,1
1713,2011-01-06 18:06:00,6,1,2011,1
1714,2011-01-06 18:08:00,6,1,2011,1
1715,2011-01-06 18:09:00,6,1,2011,1
1716,2011-01-06 18:24:00,6,1,2011,1
1717,2011-01-06 18:33:00,6,1,2011,1
1718,2011-01-06 18:57:00,6,1,2011,1
1719,2011-01-07 09:21:00,7,1,2011,1
1720,2011-01-07 09:23:00,7,1,2011,1
1721,2011-01-07 09:25:00,7,1,2011,1
1722,2011-01-07 09:31:00,7,1,2011,1
1723,2011-01-07 09:32:00,7,1,2011,1
1724,2011-01-07 09:40:00,7,1,2011,1
1725,2011-01-07 09:50:00,7,1,2011,1
1726,2011-01-07 09:53:00,7,1,2011,1
1727,2011-01-07 09:55:00,7,1,2011,1
1728,2011-01-07 10:00:00,7,1,2011,1
1729,2011-01-07 10:04:00,7,1,2011,1
1730,2011-01-07 10:24:00,7,1,2011,1
1731,2011-01-07 10:27:00,7,1,2011,1
1732,2011-01-07 10:29:00,7,1,2011,1
1733,2011-01-07 10:32:00,7,1,2011,1
1734,2011-01-07 10:47:00,7,1,2011,1
1735,2011-01-07 10:55:00,7,1,2011,1
1736,2011-01-07 10:56:00,7,1,2011,1
1737,2011-01-07 11:13:00,7,1,2011,1
1738,2011-01-07 11:49:00,7,1,2011,1
1739,2011-01-07 11:54:00,7,1,2011,1
1740,2011-01-07 11:57:00,7,1,2011,1
1741,2011-01-07 12:07:00,7,1,2011,1
1742,2011-01-07 12:14:00,7,1,2011,1
1743,2011-01-07 12:26:00,7,1,2011,1
1744,2011-01-07 12:28:00,7,1,2011,1
1745,2011-01-07 12:35:00,7,1,2011,1
1746,2011-01-07 12:44:00,7,1,2011,1
1747,2011-01-07 12:45:00,7,1,2011,1
1748,2011-01-07 13:13:00,7,1,2011,1
1749,2011-01-07 13:17:00,7,1,2011,1
1750,2011-01-07 13:30:00,7,1,2011,1
1751,2011-01-07 13:34:00,7,1,2011,1
1752,2011-01-07 13:39:00,7,1,2011,1
1753,2011-01-07 14:04:00,7,1,2011,1
1754,2011-01-07 14:09:00,7,1,2011,1
1755,2011-01-07 14:21:00,7,1,2011,1
1756,2011-01-07 14:22:00,7,1,2011,1
1757,2011-01-07 14:31:00,7,1,2011,1
1758,2011-01-07 14:43:00,7,1,2011,1
1759,2011-01-07 14:49:00,7,1,2011,1
1760,2011-01-07 14:53:00,7,1,2011,1
1761,2011-01-07 15:19:00,7,1,2011,1
1762,2011-01-07 15:27:00,7,1,2011,1
1763,2011-01-07 15:42:00,7,1,2011,1
1764,2011-01-07 15:48:00,7,1,2011,1
1765,2011-01-07 16:32:00,7,1,2011,1
1766,2011-01-07 16:34:00,7,1,2011,1
1767,2011-01-07 17:18:00,7,1,2011,1
1768,2011-01-09 10:06:00,9,1,2011,1
1769,2011-01-09 10:21:00,9,1,2011,1
1770,2011-01-09 10:26:00,9,1,2011,1
1771,2011-01-09 10:43:00,9,1,2011,1
1772,2011-01-09 10:50:00,9,1,2011,1
1773,2011-01-09 10:59:00,9,1,2011,1
1774,2011-01-09 11:02:00,9,1,2011,1
1775,2011-01-09 11:05:00,9,1,2011,1
1776,2011-01-09 11:12:00,9,1,2011,1
1777,2011-01-09 11:20:00,9,1,2011,1
1778,2011-01-09 11:27:00,9,1,2011,1
1779,2011-01-09 11:32:00,9,1,2011,1
1780,2011-01-09 11:34:00,9,1,2011,1
1781,2011-01-09 11:39:00,9,1,2011,1
1782,2011-01-09 11:41:00,9,1,2011,1
1783,2011-01-09 11:43:00,9,1,2011,1
1784,2011-01-09 11:54:00,9,1,2011,1
1785,2011-01-09 12:01:00,9,1,2011,1
1786,2011-01-09 12:02:00,9,1,2011,1
1787,2011-01-09 12:03:00,9,1,2011,1
1788,2011-01-09 12:12:00,9,1,2011,1
1789,2011-01-09 12:31:00,9,1,2011,1
1790,2011-01-09 12:46:00,9,1,2011,1
1791,2011-01-09 12:50:00,9,1,2011,1
1792,2011-01-09 12:51:00,9,1,2011,1
1793,2011-01-09 12:53:00,9,1,2011,1
1794,2011-01-09 13:02:00,9,1,2011,1
1795,2011-01-09 13:41:00,9,1,2011,1
1796,2011-01-09 13:42:00,9,1,2011,1
1797,2011-01-09 13:50:00,9,1,2011,1
1798,2011-01-09 14:02:00,9,1,2011,1
1799,2011-01-09 14:03:00,9,1,2011,1
1800,2011-01-09 14:11:00,9,1,2011,1
1801,2011-01-09 14:12:00,9,1,2011,1
1802,2011-01-09 14:17:00,9,1,2011,1
1803,2011-01-09 14:21:00,9,1,2011,1
1804,2011-01-09 14:28:00,9,1,2011,1
1805,2011-01-09 14:36:00,9,1,2011,1
1806,2011-01-09 14:42:00,9,1,2011,1
1807,2011-01-09 15:10:00,9,1,2011,1
1808,2011-01-09 15:13:00,9,1,2011,1
1809,2011-01-09 15:18:00,9,1,2011,1
1810,2011-01-09 15:23:00,9,1,2011,1
1811,2011-01-09 15:32:00,9,1,2011,1
1812,2011-01-09 15:35:00,9,1,2011,1
1813,2011-01-09 15:56:00,9,1,2011,1
1814,2011-01-09 16:07:00,9,1,2011,1
1815,2011-01-09 16:11:00,9,1,2011,1
1816,2011-01-10 09:11:00,10,1,2011,1
1817,2011-01-10 09:44:00,10,1,2011,1
1818,2011-01-10 09:48:00,10,1,2011,1
1819,2011-01-10 09:55:00,10,1,2011,1
1820,2011-01-10 09:56:00,10,1,2011,1
1821,2011-01-10 09:58:00,10,1,2011,1
1822,2011-01-10 10:32:00,10,1,2011,1
1823,2011-01-10 10:35:00,10,1,2011,1
1824,2011-01-10 10:44:00,10,1,2011,1
1825,2011-01-10 10:58:00,10,1,2011,1
1826,2011-01-10 11:09:00,10,1,2011,1
1827,2011-01-10 11:22:00,10,1,2011,1
1828,2011-01-10 11:35:00,10,1,2011,1
1829,2011-01-10 11:38:00,10,1,2011,1
1830,2011-01-10 11:59:00,10,1,2011,1
1831,2011-01-10 12:02:00,10,1,2011,1
1832,2011-01-10 12:03:00,10,1,2011,1
1833,2011-01-10 12:04:00,10,1,2011,1
1834,2011-01-10 12:28:00,10,1,2011,1
1835,2011-01-10 12:36:00,10,1,2011,1
1836,2011-01-10 13:20:00,10,1,2011,1
1837,2011-01-10 13:22:00,10,1,2011,1
1838,2011-01-10 14:08:00,10,1,2011,1
1839,2011-01-10 14:16:00,10,1,2011,1
1840,2011-01-10 14:20:00,10,1,2011,1
1841,2011-01-10 14:57:00,10,1,2011,1
1842,2011-01-10 14:58:00,10,1,2011,1
1843,2011-01-10 14:59:00,10,1,2011,1
1844,2011-01-10 15:04:00,10,1,2011,1
1845,2011-01-10 15:07:00,10,1,2011,1
1846,2011-01-10 15:16:00,10,1,2011,1
1847,2011-01-10 15:18:00,10,1,2011,1
1848,2011-01-10 15:35:00,10,1,2011,1
1849,2011-01-10 15:51:00,10,1,2011,1
1850,2011-01-10 16:24:00,10,1,2011,1
1851,2011-01-10 16:29:00,10,1,2011,1
1852,2011-01-10 17:18:00,10,1,2011,1
1853,2011-01-11 07:57:00,11,1,2011,1
1854,2011-01-11 08:43:00,11,1,2011,1
1855,2011-01-11 08:45:00,11,1,2011,1
1856,2011-01-11 08:50:00,11,1,2011,1
1857,2011-01-11 09:12:00,11,1,2011,1
1858,2011-01-11 09:20:00,11,1,2011,1
1859,2011-01-11 09:24:00,11,1,2011,1
1860,2011-01-11 09:47:00,11,1,2011,1
1861,2011-01-11 09:48:00,11,1,2011,1
1862,2011-01-11 09:58:00,11,1,2011,1
1863,2011-01-11 10:04:00,11,1,2011,1
1864,2011-01-11 10:19:00,11,1,2011,1
1865,2011-01-11 10:26:00,11,1,2011,1
1866,2011-01-11 10:31:00,11,1,2011,1
1867,2011-01-11 10:38:00,11,1,2011,1
1868,2011-01-11 10:40:00,11,1,2011,1
1869,2011-01-11 11:15:00,11,1,2011,1
1870,2011-01-11 11:18:00,11,1,2011,1
1871,2011-01-11 11:19:00,11,1,2011,1
1872,2011-01-11 11:22:00,11,1,2011,1
1873,2011-01-11 11:32:00,11,1,2011,1
1874,2011-01-11 11:38:00,11,1,2011,1
1875,2011-01-11 11:39:00,11,1,2011,1
1876,2011-01-11 11:42:00,11,1,2011,1
1877,2011-01-11 11:45:00,11,1,2011,1
1878,2011-01-11 11:46:00,11,1,2011,1
1879,2011-01-11 11:48:00,11,1,2011,1
1880,2011-01-11 11:49:00,11,1,2011,1
1881,2011-01-11 11:50:00,11,1,2011,1
1882,2011-01-11 11:53:00,11,1,2011,1
1883,2011-01-11 11:54:00,11,1,2011,1
1884,2011-01-11 12:00:00,11,1,2011,1
1885,2011-01-11 12:03:00,11,1,2011,1
1886,2011-01-11 12:05:00,11,1,2011,1
1887,2011-01-11 12:11:00,11,1,2011,1
1888,2011-01-11 12:12:00,11,1,2011,1
1889,2011-01-11 12:20:00,11,1,2011,1
1890,2011-01-11 12:25:00,11,1,2011,1
1891,2011-01-11 12:29:00,11,1,2011,1
1892,2011-01-11 12:30:00,11,1,2011,1
1893,2011-01-11 12:37:00,11,1,2011,1
1894,2011-01-11 12:41:00,11,1,2011,1
1895,2011-01-11 12:50:00,11,1,2011,1
1896,2011-01-11 12:55:00,11,1,2011,1
1897,2011-01-11 12:56:00,11,1,2011,1
1898,2011-01-11 12:57:00,11,1,2011,1
1899,2011-01-11 13:06:00,11,1,2011,1
1900,2011-01-11 13:09:00,11,1,2011,1
1901,2011-01-11 13:25:00,11,1,2011,1
1902,2011-01-11 13:26:00,11,1,2011,1
1903,2011-01-11 13:31:00,11,1,2011,1
1904,2011-01-11 13:54:00,11,1,2011,1
1905,2011-01-11 14:00:00,11,1,2011,1
1906,2011-01-11 14:15:00,11,1,2011,1
1907,2011-01-11 14:38:00,11,1,2011,1
1908,2011-01-11 14:50:00,11,1,2011,1
1909,2011-01-11 15:00:00,11,1,2011,1
1910,2011-01-11 15:02:00,11,1,2011,1
1911,2011-01-11 15:13:00,11,1,2011,1
1912,2011-01-11 15:42:00,11,1,2011,1
1913,2011-01-11 16:14:00,11,1,2011,1
1914,2011-01-11 16:16:00,11,1,2011,1
1915,2011-01-11 16:21:00,11,1,2011,1
1916,2011-01-11 16:24:00,11,1,2011,1
1917,2011-01-11 16:57:00,11,1,2011,1
1918,2011-01-11 16:59:00,11,1,2011,1
1919,2011-01-11 17:35:00,11,1,2011,1
1920,2011-01-12 09:33:00,12,1,2011,1
1921,2011-01-12 09:41:00,12,1,2011,1
1922,2011-01-12 09:43:00,12,1,2011,1
1923,2011-01-12 09:48:00,12,1,2011,1
1924,2011-01-12 09:52:00,12,1,2011,1
1925,2011-01-12 10:14:00,12,1,2011,1
1926,2011-01-12 10:16:00,12,1,2011,1
1927,2011-01-12 10:20:00,12,1,2011,1
1928,2011-01-12 10:49:00,12,1,2011,1
1929,2011-01-12 10:58:00,12,1,2011,1
1930,2011-01-12 11:04:00,12,1,2011,1
1931,2011-01-12 11:18:00,12,1,2011,1
1932,2011-01-12 11:21:00,12,1,2011,1
1933,2011-01-12 11:45:00,12,1,2011,1
1934,2011-01-12 11:46:00,12,1,2011,1
1935,2011-01-12 11:51:00,12,1,2011,1
1936,2011-01-12 11:52:00,12,1,2011,1
1937,2011-01-12 11:53:00,12,1,2011,1
1938,2011-01-12 12:00:00,12,1,2011,1
1939,2011-01-12 12:09:00,12,1,2011,1
1940,2011-01-12 12:10:00,12,1,2011,1
1941,2011-01-12 12:12:00,12,1,2011,1
1942,2011-01-12 12:30:00,12,1,2011,1
1943,2011-01-12 12:31:00,12,1,2011,1
1944,2011-01-12 12:40:00,12,1,2011,1
1945,2011-01-12 12:41:00,12,1,2011,1
1946,2011-01-12 12:43:00,12,1,2011,1
1947,2011-01-12 12:47:00,12,1,2011,1
1948,2011-01-12 12:49:00,12,1,2011,1
1949,2011-01-12 12:51:00,12,1,2011,1
1950,2011-01-12 13:10:00,12,1,2011,1
1951,2011-01-12 13:12:00,12,1,2011,1
1952,2011-01-12 13:16:00,12,1,2011,1
1953,2011-01-12 13:19:00,12,1,2011,1
1954,2011-01-12 13:27:00,12,1,2011,1
1955,2011-01-12 13:30:00,12,1,2011,1
1956,2011-01-12 13:40:00,12,1,2011,1
1957,2011-01-12 13:52:00,12,1,2011,1
1958,2011-01-12 14:10:00,12,1,2011,1
1959,2011-01-12 14:13:00,12,1,2011,1
1960,2011-01-12 14:43:00,12,1,2011,1
1961,2011-01-12 14:57:00,12,1,2011,1
1962,2011-01-12 15:00:00,12,1,2011,1
1963,2011-01-12 15:06:00,12,1,2011,1
1964,2011-01-12 15:22:00,12,1,2011,1
1965,2011-01-12 15:25:00,12,1,2011,1
1966,2011-01-12 15:36:00,12,1,2011,1
1967,2011-01-12 15:44:00,12,1,2011,1
1968,2011-01-12 15:48:00,12,1,2011,1
1969,2011-01-12 16:14:00,12,1,2011,1
1970,2011-01-12 16:51:00,12,1,2011,1
1971,2011-01-12 16:52:00,12,1,2011,1
1972,2011-01-12 16:57:00,12,1,2011,1
1973,2011-01-13 09:23:00,13,1,2011,1
1974,2011-01-13 09:29:00,13,1,2011,1
1975,2011-01-13 09:40:00,13,1,2011,1
1976,2011-01-13 09:55:00,13,1,2011,1
1977,2011-01-13 10:04:00,13,1,2011,1
1978,2011-01-13 10:08:00,13,1,2011,1
1979,2011-01-13 10:28:00,13,1,2011,1
1980,2011-01-13 10:33:00,13,1,2011,1
1981,2011-01-13 10:35:00,13,1,2011,1
1982,2011-01-13 10:39:00,13,1,2011,1
1983,2011-01-13 10:43:00,13,1,2011,1
1984,2011-01-13 10:47:00,13,1,2011,1
1985,2011-01-13 10:48:00,13,1,2011,1
1986,2011-01-13 10:56:00,13,1,2011,1
1987,2011-01-13 11:05:00,13,1,2011,1
1988,2011-01-13 11:26:00,13,1,2011,1
1989,2011-01-13 11:48:00,13,1,2011,1
1990,2011-01-13 11:54:00,13,1,2011,1
1991,2011-01-13 11:57:00,13,1,2011,1
1992,2011-01-13 12:03:00,13,1,2011,1
1993,2011-01-13 12:10:00,13,1,2011,1
1994,2011-01-13 12:32:00,13,1,2011,1
1995,2011-01-13 12:37:00,13,1,2011,1
1996,2011-01-13 12:41:00,13,1,2011,1
1997,2011-01-13 12:52:00,13,1,2011,1
1998,2011-01-13 12:53:00,13,1,2011,1
1999,2011-01-13 12:56:00,13,1,2011,1
2000,2011-01-13 13:21:00,13,1,2011,1
2001,2011-01-13 13:36:00,13,1,2011,1
2002,2011-01-13 14:24:00,13,1,2011,1
2003,2011-01-13 14:34:00,13,1,2011,1
2004,2011-01-13 14:50:00,13,1,2011,1
2005,2011-01-13 14:55:00,13,1,2011,1
2006,2011-01-13 15:01:00,13,1,2011,1
2007,2011-01-13 15:10:00,13,1,2011,1
2008,2011-01-13 15:11:00,13,1,2011,1
2009,2011-01-13 15:13:00,13,1,2011,1
2010,2011-01-13 15:17:00,13,1,2011,1
2011,2011-01-13 15:18:00,13,1,2011,1
2012,2011-01-13 15:19:00,13,1,2011,1
2013,2011-01-13 15:34:00,13,1,2011,1
2014,2011-01-13 17:09:00,13,1,2011,1
2015,2011-01-14 08:16:00,14,1,2011,1
2016,2011-01-14 09:13:00,14,1,2011,1
2017,2011-01-14 09:20:00,14,1,2011,1
2018,2011-01-14 09:23:00,14,1,2011,1
2019,2011-01-14 09:52:00,14,1,2011,1
2020,2011-01-14 09:54:00,14,1,2011,1
2021,2011-01-14 10:06:00,14,1,2011,1
2022,2011-01-14 10:10:00,14,1,2011,1
2023,2011-01-14 10:20:00,14,1,2011,1
2024,2011-01-14 10:31:00,14,1,2011,1
2025,2011-01-14 10:39:00,14,1,2011,1
2026,2011-01-14 10:42:00,14,1,2011,1
2027,2011-01-14 11:05:00,14,1,2011,1
2028,2011-01-14 11:36:00,14,1,2011,1
2029,2011-01-14 11:47:00,14,1,2011,1
2030,2011-01-14 11:50:00,14,1,2011,1
2031,2011-01-14 12:05:00,14,1,2011,1
2032,2011-01-14 12:09:00,14,1,2011,1
2033,2011-01-14 12:21:00,14,1,2011,1
2034,2011-01-14 12:22:00,14,1,2011,1
2035,2011-01-14 12:23:00,14,1,2011,1
2036,2011-01-14 12:24:00,14,1,2011,1
2037,2011-01-14 12:27:00,14,1,2011,1
2038,2011-01-14 12:29:00,14,1,2011,1
2039,2011-01-14 13:28:00,14,1,2011,1
2040,2011-01-14 13:41:00,14,1,2011,1
2041,2011-01-14 13:42:00,14,1,2011,1
2042,2011-01-14 13:52:00,14,1,2011,1
2043,2011-01-14 13:59:00,14,1,2011,1
2044,2011-01-14 14:02:00,14,1,2011,1
2045,2011-01-14 14:11:00,14,1,2011,1
2046,2011-01-14 14:33:00,14,1,2011,1
2047,2011-01-14 14:39:00,14,1,2011,1
2048,2011-01-14 14:45:00,14,1,2011,1
2049,2011-01-14 14:47:00,14,1,2011,1
2050,2011-01-14 15:04:00,14,1,2011,1
2051,2011-01-14 15:29:00,14,1,2011,1
2052,2011-01-14 16:29:00,14,1,2011,1
2053,2011-01-14 16:43:00,14,1,2011,1
2054,2011-01-14 16:55:00,14,1,2011,1
2055,2011-01-14 16:58:00,14,1,2011,1
2056,2011-01-14 17:00:00,14,1,2011,1
2057,2011-01-14 17:11:00,14,1,2011,1
2058,2011-01-14 17:13:00,14,1,2011,1
2059,2011-01-14 17:16:00,14,1,2011,1
2060,2011-01-14 17:26:00,14,1,2011,1
2061,2011-01-16 10:42:00,16,1,2011,1
2062,2011-01-16 10:56:00,16,1,2011,1
2063,2011-01-16 11:07:00,16,1,2011,1
2064,2011-01-16 11:08:00,16,1,2011,1
2065,2011-01-16 11:49:00,16,1,2011,1
2066,2011-01-16 12:11:00,16,1,2011,1
