CustomerKey,CustomerID,Country
1016,13233.0,United Kingdom
1017,14889.0,United Kingdom
1018,12480.0,Germany
1019,14672.0,United Kingdom
1020,13593.0,United Kingdom
1021,13162.0,United Kingdom
1022,13183.0,United Kingdom
1023,17095.0,United Kingdom
1024,12939.0,United Kingdom
1025,15611.0,United Kingdom
1026,17114.0,United Kingdom
1027,15059.0,United Kingdom
1028,16326.0,United Kingdom
1029,17128.0,United Kingdom
1030,14761.0,United Kingdom
1031,17555.0,United Kingdom
1032,12651.0,France
1033,16735.0,United Kingdom
1034,16833.0,United Kingdom
1035,17800.0,United Kingdom
1036,16748.0,United Kingdom
1037,14755.0,United Kingdom
1038,16549.0,United Kingdom
1039,13565.0,United Kingdom
1040,15799.0,United Kingdom
1041,18032.0,United Kingdom
1042,13451.0,United Kingdom
1043,14794.0,United Kingdom
1044,12539.0,Spain
1045,12500.0,Germany
1046,18171.0,United Kingdom
1047,16279.0,United Kingdom
1048,12524.0,Germany
1049,17811.0,United Kingdom
1050,16850.0,United Kingdom
1051,14321.0,United Kingdom
1052,15326.0,United Kingdom
1053,17849.0,United Kingdom
1054,13672.0,United Kingdom
1055,14229.0,United Kingdom
1056,13107.0,United Kingdom
1057,16497.0,United Kingdom
1058,16303.0,United Kingdom
1059,15281.0,United Kingdom
1060,12736.0,France
1061,13473.0,United Kingdom
1062,14320.0,United Kingdom
1063,12393.0,Australia
1064,17742.0,United Kingdom
1065,16351.0,United Kingdom
1066,12601.0,Germany
1067,13144.0,United Kingdom
1068,15346.0,United Kingdom
1069,15370.0,United Kingdom
1070,12643.0,France
1071,14295.0,United Kingdom
1072,16034.0,United Kingdom
1073,17365.0,United Kingdom
1074,15189.0,United Kingdom
1075,14669.0,United Kingdom
1076,18095.0,United Kingdom
1077,15518.0,United Kingdom
1078,15749.0,United Kingdom
1079,14209.0,United Kingdom
1080,15569.0,United Kingdom
1081,12728.0,France
1082,17569.0,United Kingdom
1083,13784.0,United Kingdom
1084,12724.0,France
1085,13862.0,United Kingdom
1086,16791.0,United Kingdom
1087,16235.0,United Kingdom
1088,14270.0,United Kingdom
1089,12665.0,Germany
1090,12523.0,France
1091,16655.0,United Kingdom
1092,16359.0,United Kingdom
1093,16554.0,United Kingdom
1094,12359.0,Cyprus
1095,15939.0,United Kingdom
1096,14587.0,United Kingdom
1097,14715.0,United Kingdom
1098,14185.0,United Kingdom
1099,12437.0,France
1100,14040.0,United Kingdom
1101,12652.0,France
1102,14514.0,United Kingdom
1103,15171.0,United Kingdom
1104,14167.0,United Kingdom
1105,17048.0,United Kingdom
1106,17364.0,United Kingdom
1107,13284.0,United Kingdom
1108,16500.0,United Kingdom
1109,12951.0,United Kingdom
1110,15835.0,United Kingdom
1111,18190.0,United Kingdom
1112,13993.0,United Kingdom
1113,14114.0,United Kingdom
1114,15447.0,United Kingdom
1115,16315.0,United Kingdom
1116,14978.0,United Kingdom
1117,16395.0,United Kingdom
1118,15510.0,United Kingdom
1119,13614.0,United Kingdom
1120,13246.0,United Kingdom
1121,15687.0,United Kingdom
1122,16493.0,United Kingdom
1123,12490.0,France
1124,12672.0,France
1125,13385.0,United Kingdom
1126,15626.0,United Kingdom
1127,12553.0,France
1128,15213.0,United Kingdom
1129,14175.0,United Kingdom
1130,18106.0,United Kingdom
1131,15033.0,United Kingdom
1132,14329.0,United Kingdom
1133,16401.0,United Kingdom
1134,16206.0,United Kingdom
1135,13782.0,United Kingdom
1136,12924.0,United Kingdom
1137,16593.0,United Kingdom
1138,13700.0,United Kingdom
1139,13064.0,United Kingdom
1140,13048.0,United Kingdom
1141,18069.0,United Kingdom
1142,13634.0,United Kingdom
1143,16843.0,United Kingdom
1144,17064.0,United Kingdom
1145,17609.0,United Kingdom
1146,15673.0,United Kingdom
1147,12626.0,Germany
1148,14976.0,United Kingdom
1149,12388.0,Australia
1150,13527.0,United Kingdom
1151,15696.0,United Kingdom
1152,15316.0,United Kingdom
1153,12673.0,Germany
1154,15296.0,United Kingdom
1155,17988.0,United Kingdom
1156,12820.0,United Kingdom
1157,13001.0,United Kingdom
1158,14101.0,United Kingdom
1159,14238.0,United Kingdom
1160,17730.0,United Kingdom
1161,13929.0,United Kingdom
1162,14657.0,United Kingdom
1163,13859.0,United Kingdom
1164,18212.0,United Kingdom
1165,14292.0,United Kingdom
1166,13883.0,United Kingdom
1167,18233.0,United Kingdom
1168,17018.0,United Kingdom
1169,14242.0,United Kingdom
1170,12356.0,Portugal
1171,12346.0,United Kingdom
1172,13898.0,United Kingdom
1173,16948.0,United Kingdom
1174,16997.0,United Kingdom
1175,12527.0,Germany
1176,15395.0,United Kingdom
1177,12510.0,Spain
1178,13693.0,United Kingdom
1179,13263.0,United Kingdom
1180,14428.0,United Kingdom
1181,12451.0,Switzerland
1182,12422.0,Australia
1183,17708.0,United Kingdom
1184,14090.0,United Kingdom
1185,15606.0,United Kingdom
1186,15831.0,United Kingdom
1187,13310.0,United Kingdom
1188,14916.0,United Kingdom
1189,17602.0,United Kingdom
1190,14572.0,United Kingdom
1191,13502.0,United Kingdom
1192,14784.0,United Kingdom
1193,15938.0,United Kingdom
1194,12637.0,France
1195,17418.0,United Kingdom
1196,14779.0,United Kingdom
1197,16321.0,Australia
1198,15262.0,United Kingdom
1199,17862.0,United Kingdom
1200,16892.0,United Kingdom
1201,12402.0,Belgium
1202,17771.0,United Kingdom
1203,15422.0,United Kingdom
1204,14770.0,United Kingdom
1205,16912.0,United Kingdom
1206,15174.0,United Kingdom
1207,14895.0,United Kingdom
1208,12594.0,Italy
1209,17504.0,United Kingdom
1210,16387.0,United Kingdom
1211,12664.0,Finland
1212,16618.0,United Kingdom
1213,17277.0,United Kingdom
1214,14088.0,United Kingdom
1215,17094.0,United Kingdom
1216,14692.0,United Kingdom
1217,12970.0,United Kingdom
1218,17889.0,United Kingdom
1219,17644.0,United Kingdom
1220,17714.0,United Kingdom
1221,12916.0,United Kingdom
1222,17769.0,United Kingdom
1223,14450.0,United Kingdom
1224,16085.0,United Kingdom
1225,13659.0,United Kingdom
1226,15167.0,United Kingdom
1227,15443.0,United Kingdom
1228,14224.0,United Kingdom
1229,13742.0,United Kingdom
1230,17673.0,United Kingdom
1231,12727.0,France
1232,14068.0,United Kingdom
1233,13068.0,United Kingdom
1234,14368.0,United Kingdom
1235,15497.0,United Kingdom
1236,12559.0,Germany
1237,13819.0,United Kingdom
1238,14501.0,United Kingdom
1239,14782.0,United Kingdom
1240,17861.0,United Kingdom
1241,14439.0,Greece
1242,18161.0,United Kingdom
1243,15820.0,United Kingdom
1244,18136.0,United Kingdom
1245,16660.0,United Kingdom
1246,12693.0,Germany
1247,12625.0,Germany
1248,13396.0,United Kingdom
1249,12935.0,United Kingdom
1250,16730.0,United Kingdom
1251,14541.0,United Kingdom
1252,13551.0,United Kingdom
1253,12421.0,Spain
1254,15797.0,United Kingdom
1255,15052.0,United Kingdom
1256,14130.0,United Kingdom
1257,15222.0,United Kingdom
1258,13615.0,United Kingdom
1259,13901.0,United Kingdom
1260,13158.0,United Kingdom
1261,14257.0,United Kingdom
1262,15218.0,United Kingdom
1263,15110.0,United Kingdom
1264,14534.0,United Kingdom
1265,15967.0,United Kingdom
1266,16757.0,United Kingdom
1267,12854.0,United Kingdom
1268,13815.0,Germany
1269,18008.0,United Kingdom
1270,18277.0,United Kingdom
1271,14389.0,United Kingdom
1272,13703.0,United Kingdom
1273,15339.0,United Kingdom
1274,12744.0,Singapore
1275,16222.0,United Kingdom
1276,14341.0,United Kingdom
1277,13168.0,United Kingdom
1278,16943.0,United Kingdom
1279,17515.0,United Kingdom
1280,17082.0,United Kingdom
1281,14248.0,United Kingdom
1282,12609.0,Germany
1283,13002.0,United Kingdom
1284,16133.0,United Kingdom
1285,13049.0,United Kingdom
1286,14548.0,United Kingdom
1287,13405.0,United Kingdom
1288,14049.0,United Kingdom
1289,16043.0,United Kingdom
1290,15812.0,United Kingdom
1291,13837.0,United Kingdom
1292,17118.0,United Kingdom
1293,14616.0,United Kingdom
1294,14233.0,United Kingdom
1295,17075.0,United Kingdom
1296,16714.0,United Kingdom
1297,13098.0,United Kingdom
1298,17027.0,United Kingdom
1299,12591.0,Italy
1300,17786.0,United Kingdom
1301,16124.0,United Kingdom
1302,16409.0,United Kingdom
1303,13754.0,United Kingdom
1304,15227.0,United Kingdom
1305,12997.0,United Kingdom
1306,15215.0,United Kingdom
1307,16918.0,United Kingdom
1308,16882.0,United Kingdom
1309,14442.0,Channel Islands
1310,16496.0,United Kingdom
1311,12764.0,Lebanon
1312,17311.0,United Kingdom
1313,15910.0,United Kingdom
1314,16949.0,United Kingdom
1315,14970.0,United Kingdom
1316,14701.0,United Kingdom
1317,12645.0,Germany
1318,12468.0,Germany
1319,16767.0,United Kingdom
1320,14738.0,United Kingdom
1321,17540.0,United Kingdom
1322,14239.0,United Kingdom
1323,18125.0,United Kingdom
1324,13328.0,United Kingdom
1325,15549.0,United Kingdom
1326,15864.0,United Kingdom
1327,14662.0,United Kingdom
1328,17180.0,United Kingdom
1329,15057.0,United Kingdom
1330,12574.0,France
1331,13330.0,United Kingdom
1332,13552.0,United Kingdom
1333,12853.0,United Kingdom
1334,13538.0,United Kingdom
1335,16755.0,United Kingdom
1336,14133.0,United Kingdom
1337,16523.0,United Kingdom
1338,14659.0,United Kingdom
1339,13141.0,United Kingdom
1340,15365.0,United Kingdom
1341,13707.0,United Kingdom
1342,13709.0,United Kingdom
1343,17329.0,United Kingdom
1344,14805.0,United Kingdom
1345,16897.0,United Kingdom
1346,15579.0,United Kingdom
1347,14595.0,United Kingdom
1348,13161.0,United Kingdom
1349,15415.0,United Kingdom
1350,17431.0,United Kingdom
1351,17463.0,United Kingdom
1352,14502.0,United Kingdom
1353,12528.0,Germany
1354,15448.0,United Kingdom
1355,17314.0,United Kingdom
1356,17373.0,United Kingdom
1357,18145.0,United Kingdom
1358,14467.0,United Kingdom
1359,12908.0,United Kingdom
1360,15144.0,United Kingdom
1361,14776.0,United Kingdom
1362,16403.0,United Kingdom
1363,16407.0,United Kingdom
1364,17619.0,United Kingdom
1365,12778.0,Netherlands
1366,17256.0,United Kingdom
1367,17604.0,United Kingdom
1368,14006.0,United Kingdom
1369,13600.0,United Kingdom
1370,15058.0,United Kingdom
1371,17147.0,United Kingdom
1372,13881.0,United Kingdom
1373,16612.0,United Kingdom
1374,14627.0,United Kingdom
1375,17356.0,United Kingdom
1376,12477.0,Germany
1377,12836.0,United Kingdom
1378,13939.0,United Kingdom
1379,16745.0,United Kingdom
1380,13606.0,United Kingdom
1381,13494.0,United Kingdom
1382,12929.0,United Kingdom
1383,16419.0,United Kingdom
1384,17035.0,United Kingdom
1385,15203.0,United Kingdom
1386,16515.0,United Kingdom
1387,12373.0,Austria
1388,18202.0,United Kingdom
1389,12775.0,Netherlands
1390,14549.0,United Kingdom
1391,15981.0,United Kingdom
1392,16110.0,United Kingdom
1393,17376.0,United Kingdom
1394,13110.0,United Kingdom
1395,16716.0,United Kingdom
1396,12676.0,Sweden
1397,15940.0,United Kingdom
1398,15971.0,United Kingdom
1399,14665.0,United Kingdom
1400,14457.0,United Kingdom
1401,15589.0,United Kingdom
1402,14411.0,United Kingdom
1403,17560.0,United Kingdom
1404,15226.0,United Kingdom
1405,14460.0,United Kingdom
1406,16156.0,United Kingdom
1407,13728.0,United Kingdom
1408,14127.0,United Kingdom
1409,16378.0,United Kingdom
1410,13894.0,United Kingdom
1411,13824.0,United Kingdom
1412,18250.0,United Kingdom
1413,15270.0,United Kingdom
1414,14188.0,United Kingdom
1415,18017.0,United Kingdom
1416,15421.0,United Kingdom
1417,17446.0,United Kingdom
1418,12414.0,Austria
1419,14798.0,United Kingdom
1420,12990.0,United Kingdom
1421,12350.0,Norway
1422,16992.0,United Kingdom
1423,17337.0,United Kingdom
1424,16405.0,United Kingdom
1425,17071.0,United Kingdom
1426,13873.0,United Kingdom
1427,17362.0,United Kingdom
1428,13394.0,United Kingdom
1429,12502.0,Spain
1430,16333.0,United Kingdom
1431,16030.0,United Kingdom
1432,14044.0,United Kingdom
1433,13800.0,United Kingdom
1434,17672.0,United Kingdom
1435,12464.0,Belgium
1436,13581.0,United Kingdom
1437,14540.0,United Kingdom
1438,13539.0,United Kingdom
1439,15885.0,United Kingdom
1440,14497.0,United Kingdom
1441,17507.0,United Kingdom
1442,13208.0,United Kingdom
1443,17334.0,United Kingdom
1444,13871.0,United Kingdom
1445,16938.0,United Kingdom
1446,12754.0,Japan
1447,12410.0,Switzerland
1448,17929.0,United Kingdom
1449,14778.0,United Kingdom
1450,17517.0,United Kingdom
1451,17226.0,United Kingdom
1452,13137.0,United Kingdom
1453,13725.0,United Kingdom
1454,13309.0,United Kingdom
1455,12842.0,United Kingdom
1456,16109.0,United Kingdom
1457,17291.0,United Kingdom
1458,15090.0,United Kingdom
1459,15199.0,United Kingdom
1460,13911.0,United Kingdom
1461,14194.0,United Kingdom
1462,14842.0,United Kingdom
1463,13584.0,United Kingdom
1464,17105.0,United Kingdom
1465,14438.0,United Kingdom
1466,12956.0,United Kingdom
1467,15781.0,United Kingdom
1468,14410.0,United Kingdom
1469,14600.0,United Kingdom
1470,17302.0,United Kingdom
1471,17613.0,United Kingdom
1472,13334.0,United Kingdom
1473,13955.0,United Kingdom
1474,17162.0,United Kingdom
1475,17774.0,United Kingdom
1476,13809.0,Cyprus
1477,15407.0,United Kingdom
1478,15577.0,United Kingdom
1479,16332.0,United Kingdom
1480,14048.0,United Kingdom
1481,14475.0,United Kingdom
1482,17859.0,United Kingdom
1483,12576.0,Poland
1484,15753.0,United Kingdom
1485,12599.0,France
1486,14562.0,United Kingdom
1487,16951.0,United Kingdom
1488,16998.0,United Kingdom
1489,13133.0,United Kingdom
1490,17881.0,United Kingdom
1491,15843.0,United Kingdom
1492,17083.0,United Kingdom
1493,15970.0,United Kingdom
1494,13590.0,United Kingdom
1495,17537.0,United Kingdom
1496,12401.0,Belgium
1497,12462.0,Spain
1498,17843.0,United Kingdom
1499,13706.0,United Kingdom
1500,17940.0,United Kingdom
1501,17686.0,United Kingdom
1502,14431.0,United Kingdom
1503,15809.0,United Kingdom
1504,12561.0,Germany
1505,14465.0,United Kingdom
1506,18093.0,United Kingdom
1507,16027.0,United Kingdom
1508,12857.0,United Kingdom
1509,16425.0,United Kingdom
1510,16842.0,United Kingdom
1511,15796.0,United Kingdom
1512,14555.0,United Kingdom
1513,15114.0,United Kingdom
1514,15133.0,United Kingdom
1515,17705.0,United Kingdom
1516,18087.0,United Kingdom
1517,12897.0,United Kingdom
1518,17512.0,United Kingdom
1519,15550.0,United Kingdom
1520,14676.0,United Kingdom
1521,12505.0,Italy
1522,18159.0,United Kingdom
1523,14304.0,United Kingdom
1524,15638.0,United Kingdom
1525,12943.0,United Kingdom
1526,13875.0,United Kingdom
1527,15406.0,United Kingdom
1528,18084.0,United Kingdom
1529,17282.0,United Kingdom
1530,16434.0,United Kingdom
1531,17050.0,United Kingdom
1532,13171.0,United Kingdom
1533,17472.0,United Kingdom
1534,17255.0,United Kingdom
1535,16084.0,United Kingdom
1536,17667.0,United Kingdom
1537,12507.0,Spain
1538,14631.0,United Kingdom
1539,13381.0,United Kingdom
1540,15236.0,United Kingdom
1541,13475.0,United Kingdom
1542,17829.0,United Arab Emirates
1543,13717.0,United Kingdom
1544,13157.0,United Kingdom
1545,14644.0,United Kingdom
1546,12993.0,United Kingdom
1547,17571.0,United Kingdom
1548,16979.0,United Kingdom
1549,16738.0,United Kingdom
1550,15122.0,United Kingdom
1551,17612.0,United Kingdom
1552,17348.0,United Kingdom
1553,13893.0,United Kingdom
1554,14035.0,United Kingdom
1555,13623.0,United Kingdom
1556,14346.0,United Kingdom
1557,16431.0,United Kingdom
1558,12616.0,France
1559,16317.0,United Kingdom
1560,14935.0,Channel Islands
1561,16073.0,United Kingdom
1562,14477.0,United Kingdom
1563,14760.0,United Kingdom
1564,14897.0,United Kingdom
1565,15810.0,United Kingdom
1566,16509.0,United Kingdom
1567,14386.0,United Kingdom
1568,12455.0,Cyprus
1569,14530.0,United Kingdom
1570,15670.0,United Kingdom
1571,12653.0,Israel
1572,16126.0,United Kingdom
1573,14609.0,United Kingdom
1574,13414.0,United Kingdom
1575,12823.0,United Kingdom
1576,12352.0,Norway
1577,12372.0,Denmark
1578,16494.0,United Kingdom
1579,14959.0,United Kingdom
1580,16148.0,United Kingdom
1581,17422.0,United Kingdom
1582,17175.0,United Kingdom
1583,18257.0,United Kingdom
1584,12431.0,Belgium
1585,12362.0,Belgium
1586,13018.0,United Kingdom
1587,13718.0,United Kingdom
1588,15382.0,United Kingdom
1589,14754.0,United Kingdom
1590,13151.0,United Kingdom
1591,12654.0,Germany
1592,13085.0,United Kingdom
1593,15903.0,United Kingdom
1594,15785.0,United Kingdom
1595,18138.0,United Kingdom
1596,14379.0,United Kingdom
1597,14211.0,United Kingdom
1598,14371.0,United Kingdom
1599,13425.0,United Kingdom
1600,12852.0,United Kingdom
1601,15228.0,United Kingdom
1602,13012.0,United Kingdom
1603,16182.0,United Kingdom
1604,13489.0,United Kingdom
1605,12714.0,France
1606,13904.0,United Kingdom
1607,15755.0,United Kingdom
1608,13932.0,United Kingdom
1609,13799.0,United Kingdom
1610,13951.0,United Kingdom
1611,16765.0,United Kingdom
1612,18172.0,United Kingdom
1613,16566.0,United Kingdom
1614,12891.0,United Kingdom
1615,16466.0,United Kingdom
1616,16115.0,United Kingdom
1617,14162.0,United Kingdom
1618,13301.0,United Kingdom
1619,14803.0,United Kingdom
1620,13744.0,United Kingdom
1621,12988.0,United Kingdom
1622,17323.0,United Kingdom
1623,12707.0,France
1624,18094.0,United Kingdom
1625,15129.0,United Kingdom
1626,17361.0,United Kingdom
1627,18155.0,United Kingdom
1628,15321.0,United Kingdom
1629,13477.0,United Kingdom
1630,15065.0,United Kingdom
1631,16980.0,United Kingdom
1632,15146.0,United Kingdom
1633,12365.0,Cyprus
1634,13410.0,United Kingdom
1635,13044.0,United Kingdom
1636,16441.0,United Kingdom
1637,16014.0,United Kingdom
1638,14520.0,United Kingdom
1639,17994.0,United Kingdom
1640,13038.0,United Kingdom
1641,17002.0,United Kingdom
1642,15722.0,United Kingdom
1643,16349.0,United Kingdom
1644,16913.0,United Kingdom
1645,18114.0,United Kingdom
1646,15303.0,United Kingdom
1647,12845.0,United Kingdom
1648,18188.0,United Kingdom
1649,16045.0,United Kingdom
1650,16573.0,United Kingdom
1651,13421.0,United Kingdom
1652,18196.0,United Kingdom
1653,13285.0,United Kingdom
1654,13184.0,United Kingdom
1655,18151.0,United Kingdom
1656,13804.0,United Kingdom
1657,17499.0,United Kingdom
1658,15397.0,United Kingdom
1659,14276.0,United Kingdom
1660,13453.0,United Kingdom
1661,16394.0,United Kingdom
1662,17711.0,United Kingdom
1663,13865.0,United Kingdom
1664,16940.0,United Kingdom
1665,14289.0,United Kingdom
1666,16208.0,United Kingdom
1667,17063.0,United Kingdom
1668,13149.0,United Kingdom
1669,18068.0,United Kingdom
1670,15932.0,United Kingdom
1671,16692.0,United Kingdom
1672,15590.0,United Kingdom
1673,17171.0,United Kingdom
1674,18231.0,United Kingdom
1675,14004.0,United Kingdom
1676,17139.0,United Kingdom
1677,14513.0,United Kingdom
1678,13118.0,United Kingdom
1679,15974.0,United Kingdom
1680,17830.0,United Kingdom
1681,12565.0,Saudi Arabia
1682,12582.0,Finland
1683,14231.0,United Kingdom
1684,17867.0,United Kingdom
1685,14880.0,United Kingdom
1686,15121.0,United Kingdom
1687,17117.0,United Kingdom
1688,12945.0,United Kingdom
1689,18056.0,United Kingdom
1690,16072.0,United Kingdom
1691,16838.0,United Kingdom
1692,15543.0,United Kingdom
1693,13751.0,United Kingdom
1694,15847.0,United Kingdom
1695,13851.0,United Kingdom
1696,13501.0,Switzerland
1697,12633.0,Germany
1698,13345.0,United Kingdom
1699,13870.0,United Kingdom
1700,17034.0,United Kingdom
1701,16592.0,United Kingdom
1702,15712.0,United Kingdom
1703,13362.0,United Kingdom
1704,14470.0,United Kingdom
1705,17388.0,United Kingdom
1706,16841.0,United Kingdom
1707,13753.0,United Kingdom
1708,13666.0,United Kingdom
1709,12361.0,Belgium
1710,14481.0,United Kingdom
1711,13792.0,United Kingdom
1712,17663.0,United Kingdom
1713,13973.0,United Kingdom
1714,15990.0,United Kingdom
1715,13493.0,Switzerland
1716,13684.0,United Kingdom
1717,13261.0,United Kingdom
1718,16598.0,United Kingdom
1719,14147.0,United Kingdom
1720,15951.0,United Kingdom
1721,13971.0,United Kingdom
1722,17516.0,United Kingdom
1723,13630.0,United Kingdom
1724,14157.0,United Kingdom
1725,13636.0,United Kingdom
1726,13610.0,United Kingdom
1727,14745.0,United Kingdom
1728,12781.0,Czech Republic
1729,14036.0,United Kingdom
1730,16057.0,United Kingdom
1731,15724.0,United Kingdom
1732,12458.0,Switzerland
1733,12598.0,France
1734,13675.0,United Kingdom
1735,14227.0,United Kingdom
1736,16668.0,United Kingdom
1737,16667.0,United Kingdom
1738,13509.0,United Kingdom
1739,15874.0,United Kingdom
1740,16187.0,United Kingdom
1741,16339.0,United Kingdom
1742,12509.0,France
1743,14046.0,United Kingdom
1744,13292.0,United Kingdom
1745,16427.0,United Kingdom
1746,14056.0,United Kingdom
1747,15656.0,United Kingdom
1748,12811.0,Portugal
1749,16518.0,United Kingdom
1750,17165.0,United Kingdom
1751,17462.0,United Kingdom
1752,14620.0,United Kingdom
1753,14740.0,United Kingdom
1754,16462.0,United Kingdom
1755,12428.0,Finland
1756,16078.0,United Kingdom
1757,16915.0,United Kingdom
1758,15676.0,United Kingdom
1759,15709.0,United Kingdom
1760,15241.0,United Kingdom
1761,12933.0,United Kingdom
1762,15092.0,United Kingdom
1763,12679.0,France
1764,15319.0,United Kingdom
1765,16212.0,United Kingdom
1766,15257.0,United Kingdom
1767,14656.0,United Kingdom
1768,13884.0,United Kingdom
1769,12866.0,Belgium
1770,13166.0,United Kingdom
1771,16389.0,United Kingdom
1772,15416.0,United Kingdom
1773,15733.0,United Kingdom
1774,16678.0,United Kingdom
1775,12834.0,United Kingdom
1776,13722.0,United Kingdom
1777,14934.0,Channel Islands
1778,15067.0,United Kingdom
1779,16128.0,United Kingdom
1780,17770.0,United Kingdom
1781,15622.0,United Kingdom
1782,14473.0,United Kingdom
1783,15104.0,United Kingdom
1784,15643.0,United Kingdom
1785,16792.0,United Kingdom
1786,15031.0,United Kingdom
1787,15636.0,United Kingdom
1788,12873.0,United Kingdom
1789,17923.0,United Kingdom
1790,16217.0,United Kingdom
1791,17738.0,United Kingdom
1792,17426.0,United Kingdom
1793,16957.0,United Kingdom
1794,16571.0,United Kingdom
1795,14483.0,United Kingdom
1796,15087.0,United Kingdom
1797,16709.0,United Kingdom
1798,17856.0,United Kingdom
1799,15053.0,United Kingdom
1800,18218.0,United Kingdom
1801,16159.0,United Kingdom
1802,17995.0,United Kingdom
1803,17374.0,United Kingdom
1804,17789.0,United Kingdom
1805,17416.0,United Kingdom
1806,17652.0,United Kingdom
1807,13476.0,United Kingdom
1808,12817.0,Austria
1809,15393.0,United Kingdom
1810,13014.0,United Kingdom
1811,17508.0,Greece
1812,13931.0,United Kingdom
1813,12541.0,Spain
1814,13382.0,United Kingdom
1815,15220.0,United Kingdom
1816,14570.0,United Kingdom
1817,14447.0,United Kingdom
1818,13557.0,United Kingdom
1819,16449.0,United Kingdom
1820,12547.0,Spain
1821,17325.0,United Kingdom
1822,14995.0,United Kingdom
1823,16414.0,United Kingdom
1824,15681.0,United Kingdom
1825,14670.0,United Kingdom
1826,15675.0,United Kingdom
1827,12584.0,Italy
1828,17535.0,United Kingdom
1829,15400.0,United Kingdom
1830,14903.0,United Kingdom
1831,14499.0,United Kingdom
1832,18211.0,United Kingdom
1833,14504.0,United Kingdom
1834,15572.0,United Kingdom
1835,17107.0,United Kingdom
1836,14247.0,United Kingdom
1837,15554.0,United Kingdom
1838,14915.0,United Kingdom
1839,16136.0,United Kingdom
1840,18280.0,United Kingdom
1841,12614.0,Germany
1842,13344.0,United Kingdom
1843,16621.0,United Kingdom
1844,16225.0,United Kingdom
1845,14214.0,United Kingdom
1846,14012.0,United Kingdom
1847,16356.0,United Kingdom
1848,17654.0,United Kingdom
1849,15026.0,United Kingdom
1850,16517.0,United Kingdom
1851,14817.0,United Kingdom
1852,17092.0,United Kingdom
1853,16242.0,United Kingdom
1854,15869.0,United Kingdom
1855,17817.0,United Kingdom
1856,15234.0,United Kingdom
1857,15764.0,United Kingdom
1858,15806.0,United Kingdom
1859,15819.0,United Kingdom
1860,14586.0,United Kingdom
1861,15944.0,United Kingdom
1862,13340.0,United Kingdom
1863,16917.0,United Kingdom
1864,14407.0,United Kingdom
1865,13908.0,United Kingdom
1866,12758.0,Portugal
1867,13975.0,United Kingdom
1868,14730.0,United Kingdom
1869,12623.0,Germany
1870,14367.0,United Kingdom
1871,13373.0,United Kingdom
1872,16712.0,United Kingdom
1873,17639.0,United Kingdom
1874,16426.0,United Kingdom
1875,16495.0,United Kingdom
1876,14336.0,United Kingdom
1877,14507.0,United Kingdom
1878,12759.0,Netherlands
1879,17049.0,United Kingdom
1880,15206.0,United Kingdom
1881,14013.0,United Kingdom
1882,14645.0,United Kingdom
1883,15071.0,United Kingdom
1884,14112.0,United Kingdom
1885,13026.0,United Kingdom
1886,12881.0,United Kingdom
1887,17864.0,United Kingdom
1888,14936.0,Channel Islands
1889,17138.0,United Kingdom
1890,16572.0,United Kingdom
1891,14165.0,United Kingdom
1892,15367.0,United Kingdom
1893,14291.0,United Kingdom
1894,15632.0,United Kingdom
1895,14297.0,United Kingdom
1896,13899.0,United Kingdom
1897,16471.0,United Kingdom
1898,18183.0,United Kingdom
1899,14603.0,United Kingdom
1900,18173.0,United Kingdom
1901,14854.0,United Kingdom
1902,16625.0,United Kingdom
1903,14064.0,United Kingdom
1904,15308.0,United Kingdom
1905,18086.0,United Kingdom
1906,14350.0,United Kingdom
1907,14930.0,Channel Islands
1908,16080.0,United Kingdom
1909,14727.0,United Kingdom
1910,16778.0,United Kingdom
1911,14077.0,United Kingdom
1912,16808.0,United Kingdom
1913,16475.0,United Kingdom
1914,13265.0,United Kingdom
1915,12520.0,Germany
1916,15049.0,United Kingdom
1917,18149.0,United Kingdom
1918,13654.0,United Kingdom
1919,16652.0,United Kingdom
1920,16766.0,United Kingdom
1921,16801.0,United Kingdom
1922,17164.0,United Kingdom
1923,13226.0,United Kingdom
1924,13043.0,United Kingdom
1925,14352.0,United Kingdom
1926,17351.0,United Kingdom
1927,16768.0,United Kingdom
1928,16693.0,United Kingdom
1929,13956.0,United Kingdom
1930,13708.0,United Kingdom
1931,15918.0,United Kingdom
1932,15671.0,United Kingdom
1933,14962.0,United Kingdom
1934,16807.0,United Kingdom
1935,15125.0,United Kingdom
1936,16871.0,United Kingdom
1937,12901.0,United Kingdom
1938,13452.0,United Kingdom
1939,15493.0,United Kingdom
1940,16005.0,United Kingdom
1941,15388.0,Canada
1942,16804.0,United Kingdom
1943,13499.0,United Kingdom
1944,15047.0,United Kingdom
1945,14193.0,United Kingdom
1946,17542.0,United Kingdom
1947,17080.0,United Kingdom
1948,16392.0,United Kingdom
1949,15106.0,United Kingdom
1950,16214.0,United Kingdom
1951,13716.0,United Kingdom
1952,15150.0,United Kingdom
1953,16061.0,United Kingdom
1954,14226.0,United Kingdom
1955,13121.0,United Kingdom
1956,16297.0,United Kingdom
1957,12994.0,United Kingdom
1958,16152.0,United Kingdom
1959,14636.0,United Kingdom
1960,16040.0,United Kingdom
1961,15793.0,United Kingdom
1962,13358.0,United Kingdom
1963,12849.0,United Kingdom
1964,15182.0,United Kingdom
1965,13299.0,United Kingdom
1966,16383.0,United Kingdom
1967,15381.0,United Kingdom
